"Parcel ID","Address","Sale Date","Sale Price","Qualified Sales","Reason","Acres","Parcel  Class ","Year  Built ","Square Ft ","Price Per  Square Ft ","Neighborhood"
"114D4 B031A","170 COHEN ST","3/9/2015","$426,000.00","Qualified","FM","0.16","Residential","2007","2501","$170.33","4007R-BOULEVARD"
"114D1 B022","574 NANTAHALA AVE","12/19/2014","$110,000.00","Qualified","FM","0.25","Residential","1951","1032","$106.59","4007R-BOULEVARD"
"114C4 A004","175 BUENA VISTA AVE","10/24/2014","$333,000.00","Qualified","FM","0.25","Residential","1948","1542","$215.95","4007R-BOULEVARD"
"114D1 F010","690 NANTAHALA AVE","10/1/2014","$152,000.00","Qualified","FM","0.13","Residential","1965","975","$155.90","4007R-BOULEVARD"
"114D2 A008","465 NANTAHALA AVE","9/26/2014","$150,000.00","Qualified","FM","0.23","Residential","1935","1544","$97.15","4007R-BOULEVARD"
"114C2 E006","1233 BOULEVARD","9/24/2014","$190,000.00","Qualified","FM","0.32","Historical","1949","1521","$124.92","4007R-BOULEVARD"
"114D1 G011","830 BOULEVARD","8/15/2014","$155,000.00","Qualified","FM","0.15","Residential","1947","1008","$153.77","4007R-BOULEVARD"
"114C2 H004","140 NANTAHALA EXT","9/5/2014","$197,900.00","Qualified","FM","0.32","Residential","1940","604","$95.84","4007R-BOULEVARD"
"114D3 C030","136 PARK AVE","8/21/2014","$134,000.00","Qualified","FM","0.35","Residential","1955","2170","$61.75","4007R-BOULEVARD"
"114D1 F011","670 NANTAHALA AVE","8/5/2014","$160,000.00","Qualified","FM","0.27","Residential","1947","1498","$106.81","4007R-BOULEVARD"
"114C2 D008","240 POUND ST","7/25/2014","$133,000.00","Qualified","FM","0.13","Residential","1967","896","$148.44","4007R-BOULEVARD"
"114D1 E005","297 CHATTOOGA AVE","7/25/2014","$155,000.00","Qualified","FM","0.18","Residential","1958","1228","$126.22","4007R-BOULEVARD"
"114C2 F005","1298 BOULEVARD","6/30/2014","$253,000.00","Qualified","FM","0.16","Residential","1953","1942","$130.28","4007R-BOULEVARD"
"114D2 B007","183 BEULAH AVE","6/3/2014","$127,500.00","Qualified","FM","0.24","Residential","1940","759","$167.98","4007R-BOULEVARD"
"114D2 B006","181 BEULAH AVE","6/3/2014","$168,300.00","Qualified","FM","0.27","Residential","1952","1052","$77.20","4007R-BOULEVARD"
"114D4 A022","230 DUBOSE AVE","5/1/2014","$365,000.00","Qualified","FM","0.37","Residential","1914","1960","$186.22","4007R-BOULEVARD"
"114D1 B006","965 N CHASE ST","4/30/2014","$136,500.00","Qualified","FM","0.12","Residential","1962","1148","$118.90","4007R-BOULEVARD"
"114D1 F007","386 HIAWASSEE AVE","4/14/2014","$112,000.00","Qualified","FM","0.09","Residential","1954","772","$145.08","4007R-BOULEVARD"
"114D3 C022","935 BOULEVARD","4/4/2014","$160,000.00","Qualified","FM","0.36","Residential","1955","1053","$151.95","4007R-BOULEVARD"
"114D3 B015","815 BOULEVARD","3/21/2014","$159,000.00","Qualified","FM","0.3","Residential","1940","544","$51.26","4007R-BOULEVARD"
"114D4 A032A","148 VIRGINIA AVE","2/24/2014","$335,000.00","Qualified","FM","0.56","Historical","1940","2378","$140.87","4007R-BOULEVARD"
"114D3 C027","154 PARK AVE","1/10/2014","$200,400.00","Qualified","FM","0.48","Residential","1960","1256","$159.55","4007R-BOULEVARD"
