"Parcel ID","Address","Sale Date","Sale Price","Qualified Sales","Reason","Acres","Parcel  Class ","Year  Built ","Square Ft ","Price Per  Square Ft ","Neighborhood"
"171A9 H020","250 W BROAD ST 820","3/23/2015","$210,000.00","Qualified","FM","0.02","Residential","2004","768","$273.44","5134R-GA GAMEDAY CTR"
"171A9 H020","250 W BROAD ST 820","2/26/2020","$360,000.00","Qualified","FM","0.02","Residential","2004","768","$468.75","5134R-GA GAMEDAY CTR"
"171A9 H020","250 W BROAD ST 820","5/27/2021","$395,000.00","Qualified","FM","0.02","Residential","2004","768","$514.32","5134R-GA GAMEDAY CTR"
"171A9 G021","250 W BROAD ST 721","8/23/2019","$335,000.00","Qualified","FM","0.02","Residential","2004","768","$436.20","5134R-GA GAMEDAY CTR"
"171A9 G021","250 W BROAD ST 721","5/25/2021","$380,000.00","Qualified","FM","0.02","Residential","2004","768","$494.79","5134R-GA GAMEDAY CTR"
"171A9 H015","250 W BROAD ST 815","9/28/2015","$253,000.00","Qualified","FM","0.02","Residential","2004","768","$329.43","5134R-GA GAMEDAY CTR"
"171A9 H015","250 W BROAD ST 815","4/15/2016","$260,000.00","Qualified","FM","0.02","Residential","2004","768","$338.54","5134R-GA GAMEDAY CTR"
"171A9 H015","250 W BROAD ST 815","8/28/2020","$380,000.00","Qualified","FM","0.02","Residential","2004","768","$494.79","5134R-GA GAMEDAY CTR"
"171A9 H015","250 W BROAD ST 815","5/17/2021","$388,000.00","Qualified","FM","0.02","Residential","2004","768","$505.21","5134R-GA GAMEDAY CTR"
"171A9 E016","250 W BROAD ST 516","4/20/2021","$216,000.00","Qualified","FM","0.01","Residential","2004","512","$421.88","5134R-GA GAMEDAY CTR"
"171A9 G026","250 W BROAD ST 726","10/16/2015","$207,000.00","Qualified","FM","0.02","Residential","2004","768","$269.53","5134R-GA GAMEDAY CTR"
"171A9 G026","250 W BROAD ST 726","5/18/2020","$355,000.00","Qualified","FM","0.02","Residential","2004","768","$462.24","5134R-GA GAMEDAY CTR"
"171A9 G026","250 W BROAD ST 726","3/29/2021","$365,000.00","Qualified","FM","0.02","Residential","2004","768","$475.26","5134R-GA GAMEDAY CTR"
"171A9 D006","250 W BROAD ST 406","3/16/2021","$359,000.00","Qualified","FM","0.02","Residential","2004","770","$466.23","5134R-GA GAMEDAY CTR"
"171A9 G005","250 W BROAD ST 705","6/14/2019","$335,000.00","Qualified","FM","0.02","Residential","2004","768","$436.20","5134R-GA GAMEDAY CTR"
"171A9 F002","250 W BROAD ST 602","4/30/2015","$152,000.00","Qualified","FM","0.01","Residential","2004","622","$244.37","5134R-GA GAMEDAY CTR"
"171A9 F002","250 W BROAD ST 602","2/26/2021","$237,000.00","Qualified","FM","0.01","Residential","2004","622","$381.03","5134R-GA GAMEDAY CTR"
"171A9 F001","250 W BROAD ST 601","5/10/2019","$324,900.00","Qualified","FM","0.02","Residential","2004","768","$423.05","5134R-GA GAMEDAY CTR"
"171A9 F001","250 W BROAD ST 601","2/12/2021","$360,000.00","Qualified","FM","0.02","Residential","2004","768","$468.75","5134R-GA GAMEDAY CTR"
"171A9 F003","250 W BROAD ST 603","11/2/2017","$170,500.00","Qualified","FM","0.01","Residential","2004","512","$333.01","5134R-GA GAMEDAY CTR"
"171A9 F003","250 W BROAD ST 603","1/15/2021","$257,000.00","Qualified","FM","0.01","Residential","2004","512","$501.95","5134R-GA GAMEDAY CTR"
"171A9 F005","250 W BROAD ST 605","1/15/2021","$365,000.00","Qualified","FM","0.02","Residential","2004","768","$475.26","5134R-GA GAMEDAY CTR"
"171A9 F022","250 W BROAD ST 622","1/15/2021","$355,000.00","Qualified","FM","0.02","Residential","2004","768","$462.24","5134R-GA GAMEDAY CTR"
"171A9 B009","250 W BROAD ST 209","4/22/2016","$375,000.00","Qualified","FM","0.03","Residential","2004","1204","$311.46","5134R-GA GAMEDAY CTR"
"171A9 B009","250 W BROAD ST 209","10/26/2020","$695,000.00","Qualified","FM","0.03","Residential","2004","1204","$577.24","5134R-GA GAMEDAY CTR"
"171A9 F023","250 W BROAD ST 623","10/26/2020","$363,000.00","Qualified","FM","0.02","Residential","2004","768","$472.66","5134R-GA GAMEDAY CTR"
"171A9 B002","250 W BROAD ST 202","7/15/2019","$249,900.00","Qualified","FM","0.01","Residential","2004","595","$420.00","5134R-GA GAMEDAY CTR"
"171A9 B002","250 W BROAD ST 202","10/19/2020","$237,000.00","Qualified","FM","0.01","Residential","2004","595","$398.32","5134R-GA GAMEDAY CTR"
"171A9 G025","250 W BROAD ST 725","11/5/2014","$312,000.00","Qualified","FM","0.02","Residential","2004","1088","$286.76","5134R-GA GAMEDAY CTR"
"171A9 G025","250 W BROAD ST 725","10/19/2020","$695,000.00","Qualified","FM","0.02","Residential","2004","1088","$638.79","5134R-GA GAMEDAY CTR"
"171A9 C008","250 W BROAD ST 308","10/15/2020","$355,000.00","Qualified","FM","0.02","Residential","2004","957","$370.95","5134R-GA GAMEDAY CTR"
"171A9 G023","250 W BROAD ST 723","10/1/2020","$368,700.00","Qualified","FM","0.02","Residential","2004","768","$480.08","5134R-GA GAMEDAY CTR"
"171A9 E029","250 W BROAD ST 529","9/8/2016","$147,000.00","Qualified","FM","0.01","Residential","2004","512","$287.11","5134R-GA GAMEDAY CTR"
"171A9 E029","250 W BROAD ST 529","1/25/2019","$195,000.00","Qualified","FM","0.01","Residential","2004","512","$380.86","5134R-GA GAMEDAY CTR"
"171A9 E029","250 W BROAD ST 529","8/14/2020","$216,000.00","Qualified","FM","0.01","Residential","2004","512","$421.88","5134R-GA GAMEDAY CTR"
"171A9 H005","250 W BROAD ST 805","7/29/2020","$367,500.00","Qualified","FM","0.02","Residential","2004","768","$478.52","5134R-GA GAMEDAY CTR"
"171A9 F008","250 W BROAD ST 608","11/26/2018","$209,000.00","Qualified","FM","0.01","Residential","2004","512","$408.20","5134R-GA GAMEDAY CTR"
"171A9 F008","250 W BROAD ST 608","7/8/2020","$237,500.00","Qualified","FM","0.01","Residential","2004","512","$463.87","5134R-GA GAMEDAY CTR"
"171A9 F014","250 W BROAD ST 614","6/25/2020","$348,000.00","Qualified","FM","0.02","Residential","2004","832","$418.27","5134R-GA GAMEDAY CTR"
"171A9 G014","250 W BROAD ST 714","11/26/2018","$330,000.00","Qualified","FM","0.02","Residential","2004","832","$396.63","5134R-GA GAMEDAY CTR"
"171A9 G014","250 W BROAD ST 714","6/12/2020","$367,500.00","Qualified","FM","0.02","Residential","2004","832","$441.71","5134R-GA GAMEDAY CTR"
"171A9 F006","250 W BROAD ST 606","8/26/2016","$270,000.00","Qualified","FM","0.02","Residential","2004","768","$351.56","5134R-GA GAMEDAY CTR"
"171A9 F006","250 W BROAD ST 606","6/5/2020","$349,900.00","Qualified","FM","0.02","Residential","2004","768","$455.60","5134R-GA GAMEDAY CTR"
"171A9 F016","250 W BROAD ST 616","5/22/2020","$335,000.00","Qualified","FM","0.02","Residential","2004","768","$436.20","5134R-GA GAMEDAY CTR"
"171A9 E003","250 W BROAD ST 503","5/11/2018","$217,500.00","Qualified","FM","0.01","Residential","2004","512","$424.80","5134R-GA GAMEDAY CTR"
"171A9 E001","250 W BROAD ST 501","8/2/2018","$319,000.00","Qualified","FM","0.02","Residential","2004","768","$415.36","5134R-GA GAMEDAY CTR"
"171A9 G009","250 W BROAD ST 709","5/19/2016","$260,000.00","Qualified","FM","0.02","Residential","2004","768","$338.54","5134R-GA GAMEDAY CTR"
"171A9 G009","250 W BROAD ST 709","7/17/2018","$324,900.00","Qualified","FM","0.02","Residential","2004","768","$423.05","5134R-GA GAMEDAY CTR"
"171A9 G009","250 W BROAD ST 709","5/15/2020","$364,950.00","Qualified","FM","0.02","Residential","2004","768","$475.20","5134R-GA GAMEDAY CTR"
"171A9 F013","250 W BROAD ST 613","11/8/2019","$209,765.00","Qualified","FM","0.01","Residential","2004","544","$385.60","5134R-GA GAMEDAY CTR"
"171A9 H012","250 W BROAD ST 812","9/27/2019","$340,000.00","Qualified","FM","0.02","Residential","2004","768","$442.71","5134R-GA GAMEDAY CTR"
"171A9 G008","250 W BROAD ST 708","8/24/2015","$150,000.00","Qualified","FM","0.01","Residential","2004","512","$292.97","5134R-GA GAMEDAY CTR"
"171A9 G008","250 W BROAD ST 708","9/13/2019","$195,000.00","Qualified","FM","0.01","Residential","2004","512","$380.86","5134R-GA GAMEDAY CTR"
"171A9 E023","250 W BROAD ST 523","8/2/2019","$190,000.00","Qualified","FM","0.01","Residential","2004","512","$371.09","5134R-GA GAMEDAY CTR"
"171A9 D002","250 W BROAD ST 402","6/28/2016","$148,000.00","Qualified","FM","0.01","Residential","2004","496","$298.39","5134R-GA GAMEDAY CTR"
"171A9 D002","250 W BROAD ST 402","11/29/2017","$160,000.00","Qualified","FM","0.01","Residential","2004","496","$322.58","5134R-GA GAMEDAY CTR"
"171A9 D002","250 W BROAD ST 402","6/28/2019","$209,000.00","Qualified","FM","0.01","Residential","2004","496","$421.37","5134R-GA GAMEDAY CTR"
"171A9 G015","250 W BROAD ST 715","6/3/2019","$313,500.00","Qualified","FM","0.02","Residential","2004","768","$408.20","5134R-GA GAMEDAY CTR"
"171A9 H019","250 W BROAD ST 819","7/27/2017","$300,000.00","Qualified","FM","0.02","Residential","2004","768","$390.63","5134R-GA GAMEDAY CTR"
"171A9 H019","250 W BROAD ST 819","5/29/2019","$349,900.00","Qualified","FM","0.02","Residential","2004","768","$455.60","5134R-GA GAMEDAY CTR"
"171A9 E006","250 W BROAD ST 506","7/7/2017","$279,000.00","Qualified","FM","0.02","Residential","2004","768","$363.28","5134R-GA GAMEDAY CTR"
"171A9 E006","250 W BROAD ST 506","5/16/2019","$314,900.00","Qualified","FM","0.02","Residential","2004","768","$410.03","5134R-GA GAMEDAY CTR"
"171A9 E015","250 W BROAD ST 515","1/5/2016","$152,500.00","Qualified","FM","0.01","Residential","2004","512","$297.85","5134R-GA GAMEDAY CTR"
"171A9 E015","250 W BROAD ST 515","2/22/2019","$212,500.00","Qualified","FM","0.01","Residential","2004","512","$415.04","5134R-GA GAMEDAY CTR"
"171A9 E027","250 W BROAD ST 527","3/26/2014","$156,500.00","Qualified","FM","0.01","Residential","2004","512","$305.66","5134R-GA GAMEDAY CTR"
"171A9 E027","250 W BROAD ST 527","1/17/2017","$158,000.00","Qualified","FM","0.01","Residential","2004","512","$308.59","5134R-GA GAMEDAY CTR"
"171A9 E027","250 W BROAD ST 527","9/25/2018","$224,900.00","Qualified","FM","0.01","Residential","2004","512","$439.26","5134R-GA GAMEDAY CTR"
"171A9 C001","250 W BROAD ST 301","9/17/2018","$317,000.00","Qualified","FM","0.02","Residential","2004","744","$426.08","5134R-GA GAMEDAY CTR"
"171A9 H010","250 W BROAD ST 810","3/27/2017","$315,000.00","Qualified","FM","0.02","Residential","2004","832","$378.61","5134R-GA GAMEDAY CTR"
"171A9 H010","250 W BROAD ST 810","9/5/2018","$335,000.00","Qualified","FM","0.02","Residential","2004","832","$402.64","5134R-GA GAMEDAY CTR"
"171A9 F026","250 W BROAD ST 626","7/27/2018","$310,000.00","Qualified","FM","0.02","Residential","2004","768","$403.65","5134R-GA GAMEDAY CTR"
"171A9 F017","250 W BROAD ST 617","5/1/2018","$315,000.00","Qualified","FM","0.02","Residential","2004","768","$410.16","5134R-GA GAMEDAY CTR"
"171A9 B007","250 W BROAD ST 207","7/27/2016","$173,000.00","Qualified","FM","0.01","Residential","2004","595","$290.76","5134R-GA GAMEDAY CTR"
"171A9 B007","250 W BROAD ST 207","3/30/2018","$216,500.00","Qualified","FM","0.01","Residential","2004","595","$363.87","5134R-GA GAMEDAY CTR"
"171A9 G007","250 W BROAD ST 707","3/22/2018","$317,000.00","Qualified","FM","0.02","Residential","2004","768","$412.76","5134R-GA GAMEDAY CTR"
"171A9 G012","250 W BROAD ST 712","8/25/2016","$157,000.00","Qualified","FM","0.01","Residential","2004","544","$288.60","5134R-GA GAMEDAY CTR"
"171A9 G012","250 W BROAD ST 712","12/15/2017","$172,900.00","Qualified","FM","0.01","Residential","2004","544","$317.83","5134R-GA GAMEDAY CTR"
"171A9 E005","250 W BROAD ST 505","7/24/2017","$284,900.00","Qualified","FM","0.02","Residential","2004","768","$370.96","5134R-GA GAMEDAY CTR"
"171A9 E011","250 W BROAD ST 511","6/28/2017","$423,000.00","Qualified","FM","0.03","Residential","2004","1216","$347.86","5134R-GA GAMEDAY CTR"
"171A9 H002","250 W BROAD ST 802","1/17/2017","$445,000.00","Qualified","FM","0.03","Residential","2004","1326","$335.60","5134R-GA GAMEDAY CTR"
"171A9 G013","250 W BROAD ST 713","11/15/2016","$162,000.00","Qualified","FM","0.01","Residential","2004","544","$297.79","5134R-GA GAMEDAY CTR"
"171A9 E028","250 W BROAD ST 528","11/10/2016","$143,500.00","Qualified","FM","0.01","Residential","2004","512","$280.27","5134R-GA GAMEDAY CTR"
"171A9 F025","250 W BROAD ST 625","8/30/2016","$385,000.00","Qualified","FM","0.02","Residential","2004","1088","$353.86","5134R-GA GAMEDAY CTR"
"171A9 G016","250 W BROAD ST 716","7/20/2016","$264,000.00","Qualified","FM","0.02","Residential","2004","768","$343.75","5134R-GA GAMEDAY CTR"
"171A9 F019","250 W BROAD ST 619","6/30/2016","$245,000.00","Qualified","FM","0.02","Residential","2004","768","$319.01","5134R-GA GAMEDAY CTR"
"171A9 F007","250 W BROAD ST 607","5/20/2016","$259,900.00","Qualified","FM","0.02","Residential","2004","768","$338.41","5134R-GA GAMEDAY CTR"
"171A9 G017","250 W BROAD ST 717","4/1/2016","$235,000.00","Qualified","FM","0.02","Residential","2004","768","$305.99","5134R-GA GAMEDAY CTR"
"171A9 C007","250 W BROAD ST 307","4/1/2016","$157,000.00","Qualified","FM","0.01","Residential","2004","560","$280.36","5134R-GA GAMEDAY CTR"
"171A9 B003","250 W BROAD ST 203","1/24/2014","$178,000.00","Qualified","FM","0.01","Residential","2004","595","$299.16","5134R-GA GAMEDAY CTR"
"171A9 B003","250 W BROAD ST 203","2/11/2016","$171,500.00","Qualified","FM","0.01","Residential","2004","595","$288.24","5134R-GA GAMEDAY CTR"
"171A9 B008","250 W BROAD ST 208","10/16/2015","$177,000.00","Qualified","FM","0.01","Residential","2004","595","$297.48","5134R-GA GAMEDAY CTR"
"171A9 F009","250 W BROAD ST 609","8/17/2015","$240,000.00","Qualified","FM","0.02","Residential","2004","768","$312.50","5134R-GA GAMEDAY CTR"
"171A9 G006","250 W BROAD ST 706","8/11/2015","$239,000.00","Qualified","FM","0.02","Residential","2004","768","$311.20","5134R-GA GAMEDAY CTR"
"171A9 E004","250 W BROAD ST 504","6/30/2015","$204,000.00","Qualified","FM","0.02","Residential","2004","768","$265.63","5134R-GA GAMEDAY CTR"
"171A9 B006","250 W BROAD ST 206","11/14/2014","$150,000.00","Qualified","FM","0.01","Residential","2004","595","$252.10","5134R-GA GAMEDAY CTR"
"171A9 H001","250 W BROAD ST 801","10/1/2014","$340,000.00","Qualified","FM","0.03","Residential","2004","1152","$295.14","5134R-GA GAMEDAY CTR"
"171A9 E020","250 W BROAD ST 520","7/25/2014","$150,000.00","Qualified","FM","0.01","Residential","2004","512","$292.97","5134R-GA GAMEDAY CTR"
"171A9 H008","250 W BROAD ST 808","3/28/2014","$445,000.00","Qualified","FM","0.03","Residential","2004","1376","$323.40","5134R-GA GAMEDAY CTR"
